acc_days,failed_logins,is_vpn_or_proxy,transaction_amount,is_card_blacklisted,is_multiple_cards_used,items_quantity,pages_viewed,device_change_during_session,category,purchase_frequency_user,is_fraud,email
1351,5,False,562.73,False,False,2,3,False,Home Appliances,24,0,gmge18dh@outlook.com
995,3,False,866.69,False,False,1,13,False,Electronics,4,0,2cfrfnt8@yahoo.com
70,4,False,10074.0,True,True,1,14,False,Electronics,10,1,invalidgmail@rinedasinf.com
5,2,True,16981.0,True,True,5,12,True,Electronics,12,1,5aedmeug@yahoo.com
1724,0,False,969.04,True,True,5,14,False,Electronics,21,0,e9w6snvg@outlook.com
558,4,False,574.13,False,False,2,14,False,Home Appliances,14,0,jaexy4h4@outlook.com
1627,1,False,209.39,False,True,1,17,False,Beauty,7,0,nt5wx1kk@gmail.com
1343,4,False,452.29,False,False,1,4,False,Electronics,4,0,3z155tf7@yahoo.com
1131,5,False,408.55,False,True,5,2,False,Fashion,27,0,m6evedme@gmail.com
1713,2,False,443.21,False,False,4,11,False,Groceries,6,0,zy2zdfpj@gmail.com
811,5,False,422.75,False,False,1,13,True,Home Appliances,27,0,xhgs95km@yahoo.com
1541,5,False,243.64,False,False,4,2,False,Home Appliances,3,0,hovup9h9@outlook.com
636,3,False,621.06,False,False,5,11,False,Home Appliances,28,0,3if9ido2@gmail.com
789,0,False,1103.72,False,False,3,3,False,Groceries,10,0,vtt33za3@outlook.com
1277,0,False,245.31,False,False,5,19,True,Groceries,19,0,7fcyoxcu@outlook.com
749,0,False,1300.54,False,True,4,10,False,Electronics,9,0,0skly1js@yahoo.com
1004,0,False,1346.42,False,False,5,11,False,Electronics,30,0,xm8zcjoj@gmail.com
574,0,True,395.33,False,True,3,1,False,Fashion,6,0,7ag5ow9w@gmail.com
1418,4,False,658.53,False,True,5,2,False,Home Appliances,27,0,s1k5zqsf@yahoo.com
1779,4,True,657.48,False,True,4,15,False,Fashion,10,0,86jck609@yahoo.com
1318,3,False,608.75,True,False,4,16,False,Home Appliances,24,0,x40n6cf5@outlook.com
379,5,False,553.05,False,False,5,14,False,Groceries,16,0,5u2uictj@outlook.com
472,2,False,1334.0,False,True,2,19,False,Fashion,17,0,xdr57g9r@outlook.com
1942,0,False,15.29,False,False,1,5,False,Home Appliances,2,0,zz8qwhsf@yahoo.com
842,3,False,979.96,False,True,3,15,False,Electronics,25,0,laredse6@yahoo.com
951,2,False,242.32,False,True,1,19,False,Fashion,27,0,sn89fqyd@outlook.com
555,0,False,448.75,False,False,1,7,False,Beauty,3,0,ydyqtznc@outlook.com
682,1,False,1263.19,False,True,2,7,False,Beauty,6,0,bkce9v6a@gmail.com
1098,1,False,942.85,False,True,5,6,False,Electronics,15,0,d6lqdu1d@outlook.com
629,3,False,343.86,True,True,3,5,False,Fashion,7,0,bc889hj2@outlook.com
1972,1,False,1222.5,False,True,5,2,False,Home Appliances,13,0,0zgul92b@yahoo.com
1103,2,False,109.08,False,True,1,4,False,Fashion,4,0,sb4f64pq@yahoo.com
905,5,False,53.71,False,True,5,8,False,Beauty,17,0,bz1rzxdn@gmail.com
1022,4,False,493.69,False,True,5,3,False,Groceries,1,0,g597w8p5@yahoo.com
452,0,False,1408.0,False,False,4,7,False,Electronics,9,0,vugaapei@outlook.com
889,0,False,938.06,False,True,2,11,False,Home Appliances,15,0,jhavyffp@gmail.com
1243,0,True,258.75,False,False,2,15,False,Groceries,7,0,iju60nbw@outlook.com
1554,0,False,245.42,False,True,5,18,False,Electronics,8,0,dnweuwsh@gmail.com
1326,0,False,1387.43,False,True,2,10,False,Groceries,15,0,va08a7k8@outlook.com
1914,5,False,706.11,False,True,5,9,False,Fashion,8,0,o2mrtesj@gmail.com
1581,5,False,250.82,False,False,2,12,False,Beauty,26,0,yrp4ysa3@outlook.com
927,3,False,1345.17,False,False,3,11,False,Fashion,21,0,9hj0lmb0@gmail.com
1214,1,False,1461.23,False,False,5,19,False,Groceries,14,0,955dvfvh@yahoo.com
908,3,False,1392.09,False,False,3,2,False,Home Appliances,28,0,2sz19ziw@outlook.com
1446,5,False,1381.59,False,True,2,9,True,Electronics,8,0,kg9hoy33@yahoo.com
763,4,False,507.28,False,True,2,19,False,Groceries,7,0,6agkulhw@yahoo.com
67,1,True,15475.0,True,True,7,20,True,Fashion,25,1,rd6sux8c@outlook.com
1499,1,False,72.55,False,True,5,19,False,Groceries,28,0,av5wj7n6@outlook.com
780,4,False,625.46,False,True,5,12,False,Beauty,3,0,ggfjds2e@outlook.com
1066,5,False,921.18,False,False,3,10,False,Electronics,9,0,8qo7omaw@yahoo.com
1536,5,False,720.11,False,True,3,17,False,Fashion,18,0,lfayqkir@outlook.com
1969,4,False,274.44,False,True,2,5,False,Electronics,16,0,aodijsrb@outlook.com
437,5,False,356.45,False,False,2,7,False,Beauty,17,0,iaex4j2b@outlook.com
1299,5,False,849.61,False,True,3,5,False,Fashion,17,0,6rjdr56v@yahoo.com
1181,1,False,473.11,False,True,4,10,False,Groceries,29,0,l6l62fb4@outlook.com
1447,3,False,605.58,False,False,3,15,False,Home Appliances,5,0,0ff6s4yo@gmail.com
1841,1,False,918.03,False,True,4,20,False,Beauty,14,0,j18nt3wh@yahoo.com
668,2,True,1193.56,False,False,3,13,False,Beauty,23,0,g5mhgvda@yahoo.com
1942,1,False,1054.9,False,True,1,17,False,Beauty,21,0,qcrr9jxv@gmail.com
405,0,False,244.46,False,False,5,16,False,Electronics,2,0,6l8a7asp@gmail.com
565,2,False,899.34,False,True,4,6,False,Beauty,9,0,he98zyj9@gmail.com
755,5,False,751.04,False,False,4,19,False,Beauty,19,0,w04fw0z2@yahoo.com
957,1,True,1166.78,False,True,5,10,False,Fashion,12,0,bjzfkl70@gmail.com
1136,3,False,900.99,False,False,2,19,False,Groceries,6,0,g9v6liqf@yahoo.com
1637,4,False,24.44,False,True,4,14,False,Fashion,30,0,ij2oj1oh@gmail.com
1383,3,False,888.92,False,False,2,1,False,Fashion,9,0,scz921u3@gmail.com
1224,5,False,754.26,False,False,3,15,False,Home Appliances,21,0,37med2uq@outlook.com
23,1,True,18232.0,True,False,5,17,True,Home Appliances,26,1,fakeuser@haha.com
1923,4,False,1212.16,False,True,1,15,False,Groceries,14,0,0qha30m2@gmail.com
691,2,False,95.93,False,False,5,15,False,Electronics,18,0,meua7nr7@yahoo.com
642,2,False,472.63,False,False,4,6,False,Fashion,11,0,lyq4veur@gmail.com
1136,1,False,1036.85,False,False,4,9,False,Beauty,18,0,hyzhd0qc@outlook.com
1065,3,False,1206.85,False,False,3,9,False,Fashion,21,0,o8z4row2@outlook.com
1393,5,False,400.59,False,True,4,10,False,Electronics,8,0,1v86mwai@outlook.com
368,3,False,313.21,False,True,1,16,False,Beauty,6,0,f3s26ze9@gmail.com
1196,5,False,1394.65,True,True,4,9,False,Fashion,30,0,7dxctcyz@gmail.com
1395,0,False,820.22,False,False,4,4,False,Electronics,22,0,sx83tgz0@yahoo.com
1590,0,True,501.58,False,True,2,11,True,Electronics,27,0,pi6j7fgo@gmail.com
816,5,False,798.56,False,False,3,13,False,Beauty,19,0,stl1fr9h@gmail.com
1449,5,True,337.78,False,True,1,17,False,Beauty,30,0,kzsielv4@yahoo.com
1252,5,False,1450.76,False,True,1,18,False,Groceries,17,0,ofjnloay@outlook.com
1449,3,False,1140.67,False,True,2,6,False,Home Appliances,27,0,d034v0pa@gmail.com
1496,1,False,1057.03,True,False,4,2,False,Groceries,20,0,fwa6msk9@outlook.com
520,4,True,1422.08,False,True,1,13,False,Fashion,2,0,c5bgje0v@gmail.com
1034,3,False,1197.53,False,True,2,12,False,Beauty,5,0,p0ibe73k@outlook.com
762,2,False,953.83,False,True,4,2,False,Electronics,6,0,xmucpt6u@gmail.com
508,5,False,813.57,False,True,1,12,False,Fashion,14,0,5lzyqcax@yahoo.com
1517,4,False,197.19,False,False,1,20,False,Beauty,22,0,vwcixkh8@yahoo.com
881,5,False,1080.46,False,False,2,6,False,Home Appliances,19,0,kcvg8sq4@outlook.com
1671,4,False,1381.12,False,True,1,6,False,Electronics,10,0,y0exjkrk@yahoo.com
445,1,False,1285.99,False,False,3,9,False,Beauty,23,0,csq4h22e@gmail.com
1944,5,False,196.22,False,True,5,9,False,Groceries,27,0,t35hll4x@gmail.com
1862,4,False,233.24,False,True,3,8,False,Electronics,11,0,misklqi9@gmail.com
1202,0,False,1039.15,False,True,5,7,True,Electronics,28,0,7xs7v2md@gmail.com
1764,2,True,439.83,False,True,5,17,False,Fashion,17,0,gzlnfnic@gmail.com
991,5,True,708.74,True,False,5,2,False,Fashion,9,0,1kugbl9r@gmail.com
1334,0,False,101.2,False,True,2,5,False,Home Appliances,6,0,wex1wgm1@outlook.com
687,0,False,1286.82,False,True,4,17,False,Home Appliances,20,0,wteqf95f@outlook.com
562,3,False,1235.41,False,False,4,14,False,Beauty,8,0,nwwp6pr3@outlook.com
1837,0,False,164.16,False,True,3,15,True,Home Appliances,21,0,ztg66wrv@yahoo.com
1859,0,False,481.74,False,False,1,20,False,Fashion,25,0,p2na61f5@yahoo.com
1998,2,False,1469.08,False,False,2,4,False,Groceries,3,0,fn2xnil2@gmail.com
928,1,False,437.65,False,False,2,11,False,Beauty,29,0,2dop6vw3@yahoo.com
932,3,False,1065.53,False,True,3,14,False,Groceries,20,0,ho1yjmlt@outlook.com
662,2,False,329.64,False,True,4,9,False,Home Appliances,18,0,turmybwo@gmail.com
1241,0,False,1472.65,False,True,1,18,False,Groceries,14,0,r1f2f5wy@gmail.com
991,0,False,69.91,False,True,4,9,False,Home Appliances,1,0,u2yui1oc@yahoo.com
1793,5,False,1088.71,False,False,3,20,False,Home Appliances,19,0,xqho89a9@outlook.com
708,0,False,1402.73,False,False,3,12,False,Fashion,3,0,f3chq4sc@outlook.com
1484,1,False,1289.32,False,True,2,16,False,Beauty,10,0,5xj8dcqe@yahoo.com
1153,1,False,171.49,False,True,5,5,False,Groceries,2,0,d08lxt8n@yahoo.com
720,1,False,1059.9,False,True,1,15,False,Groceries,17,0,gqkd6ep3@gmail.com
982,2,False,1375.65,False,True,1,16,False,Fashion,30,0,p3p3yf2h@outlook.com
1528,5,False,51.65,False,True,2,1,False,Beauty,26,0,ylzd10w3@yahoo.com
664,2,False,167.71,False,False,5,16,False,Fashion,12,0,fznee2hr@outlook.com
484,2,False,1230.05,False,True,4,10,True,Home Appliances,1,0,hkueijvm@gmail.com
1372,5,False,40.93,False,False,4,12,False,Fashion,16,0,62sla6za@outlook.com
1428,5,False,690.34,False,False,5,19,False,Home Appliances,6,0,nucut1d7@gmail.com
1160,0,False,1086.3,False,False,1,2,False,Home Appliances,16,0,yp3ed6e2@yahoo.com
1488,4,True,526.34,False,True,2,8,False,Beauty,14,0,i9e1oiwz@outlook.com
845,2,True,103.91,False,True,2,9,False,Groceries,30,0,bxr53a0i@outlook.com
1424,0,False,565.3,False,True,1,17,False,Fashion,5,0,j8tdgw7y@gmail.com
532,2,False,271.65,False,False,5,13,False,Electronics,8,0,coqoqvnb@outlook.com
985,4,False,1450.62,False,True,3,18,False,Beauty,7,0,tzymw22c@yahoo.com
469,2,False,278.79,False,True,4,4,False,Home Appliances,2,0,ii3n7ip9@outlook.com
568,1,False,1104.04,False,True,2,11,False,Electronics,7,0,92fckcm5@gmail.com
1927,5,False,260.6,False,True,5,15,False,Home Appliances,3,0,3u4402kz@outlook.com
792,4,False,24.63,False,False,3,2,False,Beauty,11,0,o509d4dv@outlook.com
1831,0,False,1319.82,False,False,2,8,False,Fashion,11,0,sqzrn9fd@gmail.com
1599,4,False,1336.8,False,True,5,15,False,Groceries,2,0,e386wsp8@yahoo.com
1504,2,False,97.43,False,True,4,6,False,Beauty,2,0,vl0g3gbh@gmail.com
856,5,False,511.08,False,False,5,9,True,Fashion,10,0,i6v347wo@gmail.com
1391,4,False,1237.62,False,True,3,13,False,Home Appliances,3,0,m6cz8w5t@yahoo.com
870,5,False,166.17,False,False,2,19,False,Fashion,21,0,h2mq3ubz@outlook.com
542,3,False,798.7,True,True,3,7,False,Fashion,29,0,zctw4582@gmail.com
1055,4,False,954.46,False,True,5,14,False,Electronics,29,0,lk2dmfu5@yahoo.com
1464,3,False,1465.5,False,True,3,19,False,Beauty,27,0,mw3ophg4@gmail.com
551,2,True,1057.43,False,True,2,4,False,Groceries,10,0,0vmj5lg2@outlook.com
1102,2,False,855.66,False,False,3,10,False,Electronics,11,0,o661xm5o@gmail.com
819,3,True,1362.68,False,False,2,20,False,Beauty,12,0,8lrik7b4@gmail.com
1740,2,False,1154.2,False,False,5,16,False,Groceries,30,0,l306akeb@gmail.com
40,2,True,1444.0,True,True,8,13,True,Home Appliances,5,1,user@invalid_domain.com
1603,2,False,356.35,False,False,3,18,False,Groceries,21,0,s10klwcw@outlook.com
1129,1,False,332.13,False,False,5,17,False,Beauty,11,0,if3z7c4e@outlook.com
1196,1,False,952.62,False,False,3,6,False,Beauty,19,0,f22t0rwt@outlook.com
1349,2,False,884.33,False,False,4,9,False,Home Appliances,6,0,xdmb0z43@yahoo.com
1066,1,False,176.16,False,False,3,7,False,Electronics,24,0,69pjklqb@yahoo.com
697,2,False,1115.25,False,False,2,2,False,Fashion,27,0,v3wu2mm8@outlook.com
1235,0,False,1252.34,False,False,2,14,False,Groceries,4,0,8qb6wth7@outlook.com
490,4,False,352.74,False,False,5,9,False,Home Appliances,30,0,bfn8kmlp@gmail.com
1762,2,False,423.53,False,True,1,18,False,Fashion,11,0,rovt1o1d@yahoo.com
417,0,False,83.08,False,False,4,16,False,Groceries,16,0,yqd7im9e@yahoo.com
673,0,False,265.87,False,False,4,14,False,Electronics,26,0,52l2wzvz@outlook.com
1659,3,False,1098.95,False,False,5,3,False,Beauty,5,0,9up42r53@gmail.com
1810,2,False,627.35,False,False,4,2,False,Electronics,6,0,dfca9neh@gmail.com
843,4,False,823.63,False,False,2,6,False,Electronics,15,0,i43ggrwf@outlook.com
401,5,True,718.32,False,False,4,7,True,Fashion,3,0,wkop4gc8@gmail.com
1516,5,False,1437.46,False,False,3,16,False,Electronics,11,0,h5cdvjf9@outlook.com
1497,4,False,218.91,False,True,1,6,False,Electronics,27,0,h47lqtfv@outlook.com
1993,0,False,791.8,False,False,1,16,False,Fashion,22,0,y36cfa4a@outlook.com
741,3,False,685.43,False,True,1,9,False,Electronics,3,0,wzllyo6p@yahoo.com
1237,5,False,845.97,False,True,2,11,False,Fashion,16,0,bdd4qwlf@outlook.com
1441,5,False,964.43,False,True,3,10,False,Fashion,3,0,vy12zv1n@gmail.com
1585,2,False,1016.98,False,False,3,17,False,Beauty,30,0,djablfjp@yahoo.com
1760,0,False,520.89,False,False,2,13,False,Beauty,7,0,v8g3wmd5@gmail.com
744,5,False,284.5,False,True,2,2,False,Fashion,10,0,c8bn52uo@gmail.com
922,1,False,1264.44,False,True,5,5,False,Beauty,28,0,gk39pnfg@gmail.com
1443,3,False,1480.17,False,True,2,20,False,Beauty,28,0,kxw6yl1d@gmail.com
599,2,False,178.42,False,False,5,16,False,Electronics,15,0,dk3olvx1@gmail.com
1548,1,False,536.91,False,True,5,1,False,Electronics,3,0,2kwxnbmm@outlook.com
1954,2,False,148.87,False,True,2,14,False,Electronics,23,0,7lgv7020@outlook.com
1362,4,False,163.68,False,True,2,12,False,Beauty,28,0,u0in4b8f@outlook.com
965,4,False,1283.92,False,False,4,19,False,Electronics,11,0,n0w4q0me@yahoo.com
1412,5,False,309.5,False,True,3,4,False,Electronics,24,0,mn9qcny8@outlook.com
755,4,False,517.49,False,False,2,7,True,Electronics,16,0,mc4bmhui@gmail.com
1853,3,False,53.02,False,True,3,20,False,Electronics,14,0,bkhg5hco@gmail.com
1214,3,False,1123.84,False,False,4,18,False,Electronics,26,0,pdiaz4ux@gmail.com
421,2,False,723.86,False,True,4,2,False,Electronics,11,0,bpcw8jwb@gmail.com
488,2,True,400.55,False,True,4,15,False,Home Appliances,14,0,txtg573p@yahoo.com
1863,0,False,1387.52,False,False,5,16,False,Electronics,30,0,anf7be1p@gmail.com
1712,1,False,511.24,False,True,3,4,False,Home Appliances,1,0,vsjubpfz@yahoo.com
1275,3,False,832.54,False,False,5,15,False,Electronics,21,0,73741xgb@yahoo.com
1626,5,False,1155.63,False,True,1,13,True,Groceries,14,0,bi0f38vx@outlook.com
848,0,False,1294.48,False,True,2,15,False,Electronics,23,0,dlknx2d1@yahoo.com
1273,5,False,759.55,False,False,5,10,False,Beauty,23,0,cpg2jnjz@yahoo.com
1911,0,False,183.48,False,False,2,5,False,Electronics,10,0,u6epqu0v@gmail.com
1238,3,False,208.83,False,False,2,5,False,Beauty,4,0,9buks6pi@outlook.com
1098,2,False,879.56,False,False,3,14,False,Home Appliances,19,0,8fyx2mhh@outlook.com
566,1,False,975.1,False,False,2,19,False,Fashion,6,0,n2hhaxdi@yahoo.com
1229,5,False,402.47,False,False,5,7,False,Fashion,6,0,1cbb9xwu@gmail.com
1447,5,False,1259.62,False,True,5,10,False,Fashion,2,0,gkyoj1sv@gmail.com
1068,0,False,141.82,False,False,5,9,False,Groceries,2,0,09r3l8g0@outlook.com
1997,0,False,32.71,False,True,4,18,False,Home Appliances,17,0,d44xlv4z@gmail.com
783,5,False,342.31,False,False,4,5,False,Fashion,27,0,0v6fl99u@gmail.com
1269,5,False,894.68,False,True,5,13,False,Fashion,9,0,b8lvzd9q@yahoo.com
471,2,False,575.91,False,True,3,1,False,Electronics,11,0,kceoeyqr@outlook.com
1185,1,False,1482.83,False,True,4,14,False,Groceries,17,0,hvskzd7q@gmail.com
1089,0,False,1066.32,False,False,3,12,False,Beauty,15,0,s668mpjg@gmail.com
1009,2,True,575.05,False,True,2,7,False,Fashion,1,0,lkmyxem8@outlook.com
1770,1,False,926.12,False,True,3,7,False,Fashion,24,0,q6g7s6l4@yahoo.com
784,3,False,1042.31,False,False,1,6,False,Electronics,27,0,stq7jjxa@outlook.com
1027,0,False,1159.45,False,False,2,17,False,Home Appliances,22,0,543pimis@gmail.com
444,2,False,937.8,False,False,2,17,False,Groceries,5,0,fepfn661@outlook.com
1458,0,False,263.69,False,True,4,2,False,Groceries,30,0,hih5fk5o@yahoo.com
1692,5,False,521.92,False,True,2,14,False,Home Appliances,10,0,93oiz38k@outlook.com
1973,1,False,701.02,False,False,5,13,False,Home Appliances,22,0,vclpxty5@outlook.com
1221,2,False,343.33,False,True,3,19,False,Groceries,8,0,1dmg4a3u@outlook.com
1782,0,True,824.7,False,False,4,20,False,Groceries,6,0,t4o38ckg@outlook.com
416,2,False,953.74,False,False,3,1,False,Electronics,5,0,3oehpddk@yahoo.com
1564,0,False,557.9,False,False,3,20,False,Fashion,18,0,ozwygbub@outlook.com
1671,3,False,1316.29,False,True,5,15,False,Groceries,4,0,humaya4i@gmail.com
1511,5,False,588.54,False,True,2,20,False,Groceries,6,0,291tumo2@gmail.com
1789,1,False,1171.82,False,True,2,7,False,Groceries,19,0,b3si7xoq@outlook.com
903,0,False,966.69,False,False,1,19,False,Groceries,24,0,wf497rgq@yahoo.com
367,1,False,1295.17,False,True,4,18,False,Beauty,24,0,oj5l757g@gmail.com
1255,1,False,1386.08,False,False,3,16,False,Electronics,18,0,tih9v2ks@gmail.com
547,0,False,1236.01,False,True,5,5,False,Beauty,8,0,lsy8svrt@gmail.com
1332,1,False,879.2,False,False,2,5,False,Groceries,28,0,gscr7ily@gmail.com
1371,2,False,689.93,True,True,5,17,False,Beauty,28,0,9ti72nxu@outlook.com
1514,3,False,1033.35,False,True,2,19,False,Groceries,22,0,8s79hnyx@outlook.com
367,3,False,895.1,False,False,5,14,False,Fashion,27,0,dlbdq5rq@yahoo.com
44,0,False,17184.0,True,True,5,17,False,Electronics,20,1,^_^!)@(&=$@chor.com
1890,1,False,1092.73,False,False,5,2,False,Home Appliances,26,0,2wks7lqz@gmail.com
1643,2,False,404.34,False,True,5,3,False,Beauty,23,0,8hts6cxu@gmail.com
1964,2,False,1295.57,False,False,2,7,False,Groceries,18,0,0lajc3gd@yahoo.com
1200,0,False,402.92,False,True,2,6,False,Fashion,17,0,9unbal1k@gmail.com
712,2,False,1148.32,False,True,4,11,False,Beauty,17,0,uxjl38xa@gmail.com
429,1,True,899.17,False,True,3,3,False,Electronics,24,0,s47puk86@yahoo.com
668,2,False,317.7,False,False,2,19,False,Groceries,25,0,bvy9ideh@gmail.com
969,4,False,978.2,False,True,3,5,False,Groceries,10,0,7b2fxqa8@outlook.com
885,5,False,705.3,False,True,5,1,False,Electronics,17,0,illh3nnl@outlook.com
936,2,False,485.81,False,False,3,12,False,Home Appliances,21,0,2bl34e61@yahoo.com
1554,3,False,71.94,False,True,1,5,False,Groceries,14,0,y83zlb8z@gmail.com
779,1,True,453.75,False,True,1,20,False,Home Appliances,30,0,36w6mb43@gmail.com
881,4,False,583.37,False,False,4,12,False,Home Appliances,28,0,yvdpnmo6@yahoo.com
471,2,False,38.94,False,True,3,15,False,Beauty,24,0,kn1990nb@outlook.com
1394,3,True,960.96,False,False,4,12,False,Beauty,9,0,b3bb6iif@outlook.com
1282,1,False,616.04,False,False,2,16,False,Fashion,25,0,bjz74v6f@outlook.com
471,3,True,1199.94,False,False,3,3,False,Groceries,18,0,8b8hlgi6@gmail.com
1998,4,False,298.5,False,True,3,5,False,Electronics,26,0,paerc0rh@outlook.com
1943,1,False,592.57,False,False,4,16,False,Groceries,11,0,1geo22kw@gmail.com
1348,1,False,279.07,False,True,4,16,False,Beauty,28,0,19ijioes@outlook.com
703,2,False,644.81,False,False,1,20,False,Electronics,25,0,dz5l6xot@gmail.com
1035,1,True,176.11,True,True,5,10,False,Beauty,26,0,r54fdrje@gmail.com
1480,0,False,634.82,False,True,3,4,False,Home Appliances,25,0,tctkdrf0@gmail.com
986,3,False,386.14,False,False,4,1,False,Home Appliances,25,0,kt1uhjxx@outlook.com
1242,5,False,401.62,False,False,5,10,False,Beauty,17,0,ioqx67lg@gmail.com
790,4,False,175.85,False,False,4,19,False,Beauty,5,0,3yjeq9n9@gmail.com
1689,1,False,1497.13,False,False,2,20,False,Groceries,23,0,f60qsloe@outlook.com
1457,3,False,737.83,False,False,1,18,False,Electronics,21,0,031igph7@outlook.com
628,1,True,820.59,False,True,1,5,False,Beauty,23,0,yg8q5bch@outlook.com
706,5,False,961.65,True,True,3,16,False,Beauty,17,0,oojbwshf@outlook.com
1029,0,False,438.03,False,False,1,14,False,Groceries,8,0,bpd85ama@outlook.com
1782,2,True,1336.66,False,True,1,5,False,Fashion,25,0,021i1qju@gmail.com
432,1,False,1109.51,False,True,4,14,False,Groceries,7,0,5v2je4eo@outlook.com
799,5,False,167.0,False,False,3,5,False,Home Appliances,9,0,3b47yn6e@yahoo.com
878,3,False,469.94,False,True,1,16,False,Fashion,19,0,zzst5be2@outlook.com
1675,0,False,1077.63,False,True,3,1,False,Beauty,8,0,jw2u6t29@outlook.com
1467,2,False,1365.06,False,False,3,15,False,Beauty,5,0,ltrspxmx@outlook.com
848,2,False,1266.44,False,False,5,6,False,Groceries,24,0,rf6vrb9m@yahoo.com
919,3,False,1275.02,True,True,5,15,True,Home Appliances,12,0,8dpe5977@gmail.com
638,4,False,380.98,False,False,5,5,False,Groceries,23,0,6x81b2wd@outlook.com
1655,0,True,1299.52,True,True,4,8,False,Fashion,11,0,d1fftvkh@yahoo.com
1581,4,False,162.51,False,True,1,20,False,Electronics,24,0,egrys8r0@outlook.com
757,5,False,225.81,False,True,1,20,False,Home Appliances,22,0,oh6jzivh@outlook.com
1734,2,False,29.57,False,True,3,5,False,Groceries,10,0,q33xa4zo@yahoo.com
1131,2,False,347.49,False,True,1,13,False,Groceries,21,0,uwrk7i4z@outlook.com
842,2,False,260.69,False,False,3,12,False,Home Appliances,20,0,s2c0ljc8@outlook.com
1799,3,True,243.62,False,False,1,11,False,Beauty,5,0,uzh7sxg3@gmail.com
1863,0,False,270.39,False,True,4,1,False,Fashion,3,0,j5186lhp@gmail.com
1470,1,False,1332.22,False,True,1,12,False,Beauty,6,0,lozybpef@yahoo.com
1606,0,False,244.23,False,True,4,9,False,Beauty,5,0,z7xgxi6d@outlook.com
1654,4,False,1145.08,False,False,2,11,False,Beauty,23,0,2vxjqse3@outlook.com
1993,2,False,25.02,False,True,4,18,False,Beauty,9,0,8qf1pbp8@yahoo.com
1253,2,False,604.68,False,False,3,16,False,Electronics,5,0,lmdqsv0h@gmail.com
1705,4,False,745.79,True,False,3,9,False,Fashion,26,0,gssx0ttk@outlook.com
1614,3,False,1409.57,False,True,1,11,False,Beauty,28,0,sj9tt6ms@outlook.com
1327,4,True,1045.44,False,False,1,6,False,Groceries,18,0,a4kcz1ku@yahoo.com
770,4,True,909.72,True,False,1,1,False,Beauty,12,0,o6gd7hk1@yahoo.com
1200,2,False,847.11,False,False,1,16,False,Home Appliances,23,0,jrjw0d0s@gmail.com
1406,1,False,327.9,False,False,5,7,False,Home Appliances,2,0,vk78nmc1@yahoo.com
982,2,False,660.43,False,True,3,1,False,Electronics,9,0,z2ss9poj@yahoo.com
1346,4,True,627.56,False,False,4,14,False,Home Appliances,24,0,5atn0bsk@gmail.com
1587,3,False,292.68,False,False,4,6,False,Groceries,29,0,l6ey8d6y@outlook.com
1907,2,False,508.33,False,True,2,7,False,Fashion,9,0,12f4rf6e@gmail.com
615,3,False,1365.43,False,True,3,8,False,Fashion,2,0,stfagoq2@yahoo.com
1576,4,False,993.3,False,True,1,3,False,Home Appliances,14,0,9dsl5ahg@yahoo.com
1659,4,False,1340.69,False,False,5,14,False,Groceries,1,0,4p13b00c@yahoo.com
1349,5,False,341.14,False,True,3,1,False,Electronics,19,0,wca189f2@outlook.com
1945,4,False,595.68,False,True,5,11,False,Home Appliances,11,0,dffcjefh@gmail.com
1825,1,False,219.07,False,False,1,20,False,Electronics,21,0,3xw2a9kx@yahoo.com
748,2,False,872.24,False,True,3,15,False,Home Appliances,6,0,axvlvkbh@yahoo.com
1643,2,False,7.99,False,True,4,6,False,Home Appliances,21,0,7a1s6ur6@outlook.com
1629,4,False,495.72,False,True,1,17,False,Home Appliances,17,0,2t5g9ohr@outlook.com
1322,1,True,436.9,False,True,1,13,False,Beauty,26,0,tjolv4xr@yahoo.com
1856,3,False,1181.19,False,True,2,1,False,Home Appliances,13,0,qcturlfa@yahoo.com
1554,1,False,684.9,False,False,1,19,True,Home Appliances,17,0,fj4hzf20@yahoo.com
1464,4,False,1339.85,False,False,3,8,False,Home Appliances,5,0,pdzcx5w4@gmail.com
990,0,True,16.0,False,False,5,12,False,Groceries,13,0,hthfwqb0@outlook.com
1699,4,False,95.37,False,False,5,12,False,Home Appliances,3,0,qrjavua5@yahoo.com
1780,3,False,1308.6,False,False,4,19,False,Groceries,30,0,yhsa0fz3@yahoo.com
43,1,True,15796.0,True,True,8,3,True,Fashion,23,1,#$#^@$@%@!@chor.com
1051,5,False,30.66,False,False,5,6,False,Electronics,7,0,dlunafak@outlook.com
491,2,True,1195.15,True,True,5,11,False,Fashion,13,0,ekvdw3a5@outlook.com
1572,1,False,1168.76,False,False,3,15,False,Electronics,8,0,teorn9cp@yahoo.com
617,5,False,245.15,False,False,1,16,False,Beauty,7,0,9dcu4pd9@outlook.com
1011,2,False,1167.44,False,True,2,3,False,Home Appliances,28,0,fznza8qe@gmail.com
1401,1,False,277.18,False,True,5,13,False,Beauty,15,0,86qg0y8t@yahoo.com
1759,1,False,741.75,False,False,5,6,False,Home Appliances,5,0,7n11a0nh@yahoo.com
938,0,False,286.66,False,False,2,8,False,Fashion,19,0,u4qkxkm8@gmail.com
880,3,False,613.42,False,False,4,7,False,Fashion,20,0,ekehupm9@outlook.com
1862,1,False,1328.11,False,True,4,6,False,Home Appliances,21,0,xuiw2xrr@yahoo.com
1342,2,False,848.77,False,True,3,1,False,Fashion,16,0,2iwapwlm@yahoo.com
